id;artist;song;duration_sec;explicit;year;genre;popularity;;;;;;;;
1478;Tiësto;Wasted;188;FALSE;2014;pop, Dance/Electronic;0;;;;;;;;
1479;G.R.L.;Ugly Heart;198;FALSE;2014;pop;64;;;;;;;;
1480;Coldplay;A Sky Full of Stars;268;FALSE;2014;rock, pop;80;;;;;;;;
1481;Clean Bandit;Rather Be (feat. Jess Glynne);228;FALSE;2014;pop, Dance/Electronic;72;;;;;;;;
1482;Zedd;Stay The Night - Featuring Hayley Williams Of Paramore;217;FALSE;2014;hip hop, pop, Dance/Electronic;63;;;;;;;;
1483;Sia;Elastic Heart;257;FALSE;2014;pop;70;;;;;;;;
1484;One Direction;Story of My Life;245;FALSE;2013;pop;81;;;;;;;;
1485;Alex & Sierra;Little Do You Know;185;FALSE;2014;pop;75;;;;;;;;
1486;Omarion;Post to Be (feat. Chris Brown & Jhene Aiko);227;TRUE;2014;hip hop, pop, R&B;55;;;;;;;;
1487;Echosmith;Cool Kids;238;FALSE;2013;pop;71;;;;;;;;
1488;Natalie La Rose;Somebody;190;FALSE;2014;set();66;;;;;;;;
1489;Vance Joy;Riptide;204;FALSE;2014;rock, pop;80;;;;;;;;
1490;Beyoncé;Drunk in Love (feat. Jay-Z);323;TRUE;2014;pop, R&B;70;;;;;;;;
1491;Maroon 5;Sugar;235;TRUE;2014;pop;0;;;;;;;;
1492;Ella Henderson;Ghost;213;FALSE;2014;pop, Dance/Electronic;63;;;;;;;;
1493;Ed Sheeran;"I See Fire - From ""The Hobbit - The Desolation Of Smaug""";301;FALSE;2013;pop;71;;;;;;;;
1494;Chris Brown;New Flame (feat. Usher & Rick Ross);244;TRUE;2014;hip hop, pop, R&B;67;;;;;;;;
1495;Sheppard;Geronimo;218;FALSE;2014;pop, rock, Dance/Electronic;0;;;;;;;;
1496;Olly Murs;Wrapped Up (feat. Travie McCoy);186;FALSE;2014;pop, Dance/Electronic;0;;;;;;;;
1497;Sam Smith;Money On My Mind;193;FALSE;2014;pop;62;;;;;;;;
1498;Jason Derulo;Trumpets;217;FALSE;2013;hip hop, pop;53;;;;;;;;
1499;Nicki Minaj;Bed Of Lies;270;TRUE;2014;hip hop, pop;53;;;;;;;;
1500;Nick Jonas;Jealous - Remix;222;TRUE;2014;pop;0;;;;;;;;
1501;Mark Ronson;Uptown Funk (feat. Bruno Mars);270;TRUE;2015;pop;82;;;;;;;;
1502;Ed Sheeran;Thinking out Loud;282;FALSE;2014;pop;81;;;;;;;;
1503;Wiz Khalifa;See You Again (feat. Charlie Puth);230;FALSE;2015;hip hop, pop;81;;;;;;;;
1504;Justin Bieber;What Do You Mean?;206;FALSE;2015;pop;77;;;;;;;;
1505;Major Lazer;Lean On (feat. MØ & DJ Snake);177;FALSE;2015;hip hop, pop, Dance/Electronic;73;;;;;;;;
1506;The Weeknd;"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack";252;FALSE;2014;pop, R&B;76;;;;;;;;
1507;Ellie Goulding;"Love Me Like You Do - From ""Fifty Shades Of Grey""";253;FALSE;2015;pop, rock, Dance/Electronic;78;;;;;;;;
1508;Calvin Harris;Outside (feat. Ellie Goulding);227;FALSE;2014;hip hop, pop, Dance/Electronic;78;;;;;;;;
1509;David Guetta;Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack);193;FALSE;2014;hip hop, pop, Dance/Electronic;75;;;;;;;;
1510;Demi Lovato;Cool for the Summer;215;TRUE;2015;pop;0;;;;;;;;
1511;Taylor Swift;Blank Space;232;FALSE;2014;pop;82;;;;;;;;
1512;The Weeknd;The Hills;242;TRUE;2015;pop, R&B;84;;;;;;;;
1513;The Neighbourhood;Daddy Issues;260;FALSE;2015;rock, pop;85;;;;;;;;
1514;Deorro;Five More Hours;212;FALSE;2015;pop, Dance/Electronic;66;;;;;;;;
1515;Avicii;The Nights;177;FALSE;2014;pop, Dance/Electronic;85;;;;;;;;
1516;DJ Snake;You Know You Like It;247;FALSE;2014;hip hop, pop, Dance/Electronic;69;;;;;;;;
1517;Adam Lambert;Ghost Town;208;TRUE;2015;pop;46;;;;;;;;
1518;Rae Sremmurd;No Type;200;TRUE;2015;hip hop, pop;71;;;;;;;;
1519;Taylor Swift;Bad Blood;200;FALSE;2015;pop;70;;;;;;;;
1520;Flo Rida;GDFR (feat. Sage the Gemini & Lookas);190;FALSE;2015;hip hop, pop;49;;;;;;;;
1521;Robin Schulz;Sugar (feat. Francesco Yates);219;FALSE;2015;pop, Dance/Electronic;76;;;;;;;;
1522;Calvin Harris;How Deep Is Your Love;213;FALSE;2015;hip hop, pop, Dance/Electronic;76;;;;;;;;
1523;Philip George;Wish You Were Mine - Radio Edit;178;FALSE;2014;pop, Dance/Electronic;65;;;;;;;;
1524;Trey Songz;Na Na;232;FALSE;2015;hip hop, pop, R&B;62;;;;;;;;
1525;Fall Out Boy;Centuries;228;FALSE;2015;rock;80;;;;;;;;
1526;Rob $tone;Chill Bill (feat. J. Davi$ & Spooks);177;TRUE;2016;hip hop;76;;;;;;;;
1527;Lost Frequencies;Are You With Me - Radio Edit;139;FALSE;2014;pop, Dance/Electronic;33;;;;;;;;
1528;Twenty One Pilots;Stressed Out;202;FALSE;2015;rock;83;;;;;;;;
1529;Fifth Harmony;Worth It (feat. Kid Ink);225;FALSE;2015;pop;73;;;;;;;;
1530;KALEO;Way down We Go;220;FALSE;2015;rock, classical;63;;;;;;;;
1531;Sam Smith;Like I Can;167;FALSE;2014;pop;79;;;;;;;;
1532;Major Lazer;Light It Up (feat. Nyla & Fuse ODG) - Remix;166;FALSE;2015;hip hop, pop, Dance/Electronic;49;;;;;;;;
1533;Martin Solveig;Intoxicated - New Radio Mix;160;FALSE;2015;pop, Dance/Electronic;48;;;;;;;;
1534;Avicii;Waiting For Love;231;FALSE;2015;pop, Dance/Electronic;79;;;;;;;;
1535;Felix Jaehn;Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson);186;FALSE;2018;hip hop, pop, Dance/Electronic;72;;;;;;;;
1536;Taylor Swift;Wildest Dreams;220;FALSE;2014;pop;78;;;;;;;;
1537;The Weeknd;In The Night;236;TRUE;2015;pop, R&B;0;;;;;;;;
1538;Pitbull;Time of Our Lives;229;TRUE;2014;hip hop, pop, latin;80;;;;;;;;
1539;Galantis;Runaway (U & I);227;FALSE;2015;pop, Dance/Electronic;74;;;;;;;;
1540;Rihanna;Bitch Better Have My Money;219;TRUE;2015;hip hop, pop, R&B;73;;;;;;;;
1541;Zara Larsson;Lush Life;202;FALSE;2015;pop, Dance/Electronic;0;;;;;;;;
1542;One Direction;Drag Me Down;192;FALSE;2015;pop;79;;;;;;;;
1543;Travis Scott;Antidote;263;TRUE;2015;hip hop, Dance/Electronic;73;;;;;;;;
1544;Years & Years;King;215;FALSE;2015;pop, Dance/Electronic;0;;;;;;;;
1545;Demi Lovato;Confident;206;TRUE;2015;pop;64;;;;;;;;
1546;Lemaitre;Closer;271;FALSE;2017;pop;59;;;;;;;;
1547;Selena Gomez;Same Old Love;229;FALSE;2015;pop;69;;;;;;;;
1548;Pia Mia;Do It Again;208;TRUE;2015;pop, R&B;72;;;;;;;;
1549;Flo Rida;My House;192;FALSE;2015;hip hop, pop;76;;;;;;;;
1550;Silentó;Watch Me (Whip / Nae Nae);185;FALSE;2015;hip hop;0;;;;;;;;
1551;Chris Brown;Ayo;225;TRUE;2015;hip hop, pop, R&B;71;;;;;;;;
1552;The Strumbellas;Spirits;204;FALSE;2016;rock, Folk/Acoustic, pop;71;;;;;;;;
1553;Fetty Wap;Trap Queen;222;TRUE;2015;hip hop, pop;68;;;;;;;;
1554;Tove Lo;Talking Body;238;TRUE;2014;pop, Dance/Electronic;66;;;;;;;;
1555;Beyoncé;07.����;214;FALSE;2014;pop, R&B;69;;;;;;;;
1556;Lana Del Rey;High By The Beach;258;TRUE;2015;pop;67;;;;;;;;
1557;Zara Larsson;Never Forget You;213;FALSE;2017;pop, Dance/Electronic;73;;;;;;;;
1558;Jeremih;oui;238;FALSE;2015;hip hop, pop, R&B;77;;;;;;;;
1559;Drake;Hotline Bling;267;FALSE;2016;hip hop, pop, R&B;77;;;;;;;;
1560;Selena Gomez;Kill Em With Kindness;218;FALSE;2015;pop;64;;;;;;;;
1561;Birdy;Let It All Go;281;FALSE;2015;pop;68;;;;;;;;
1562;Fetty Wap;679 (feat. Remy Boyz);197;TRUE;2015;hip hop, pop;74;;;;;;;;
1563;Ariana Grande;Love Me Harder;236;FALSE;2014;pop;74;;;;;;;;
1564;The Weeknd;Can't Feel My Face;214;FALSE;2015;pop, R&B;79;;;;;;;;
1565;SAYGRACE;You Don't Own Me (feat. G-Eazy);199;FALSE;2015;pop, R&B;55;;;;;;;;
1566;X Ambassadors;Renegades;195;FALSE;2015;hip hop, rock, pop;75;;;;;;;;
1567;R. City;Locked Away (feat. Adam Levine);227;FALSE;2015;pop;77;;;;;;;;
1568;Kygo;Stole the Show;223;FALSE;2016;pop, Dance/Electronic;74;;;;;;;;
1569;Tame Impala;The Less I Know The Better;216;TRUE;2015;metal;83;;;;;;;;
1570;Selena Gomez;Good For You;222;TRUE;2015;pop;0;;;;;;;;
1571;Fetty Wap;My Way (feat. Monty);213;TRUE;2015;hip hop, pop;55;;;;;;;;
1572;Hozier;Take Me To Church;242;FALSE;2014;Folk/Acoustic, pop;81;;;;;;;;
1573;Taylor Swift;Style;231;FALSE;2014;pop;77;;;;;;;;
1574;Alessia Cara;Here;199;FALSE;2015;pop, R&B;0;;;;;;;;
1575;Sam Smith;"Writing's On The Wall - From ""Spectre"" Soundtrack";279;FALSE;2015;pop;66;;;;;;;;
1576;David Guetta;Bang My Head (feat. Sia & Fetty Wap);193;FALSE;2015;hip hop, pop, Dance/Electronic;47;;;;;;;;
1577;Meek Mill;All Eyes on You (feat. Chris Brown & Nicki Minaj);224;TRUE;2015;hip hop, pop;68;;;;;;;;
1578;Big Sean;I Don't Fuck With You;284;TRUE;2015;hip hop, pop;75;;;;;;;;
1579;Kygo;Firestone;272;FALSE;2016;pop, Dance/Electronic;76;;;;;;;;
1580;Drake;Jumpman;206;TRUE;2015;hip hop, pop, R&B;0;;;;;;;;
1581;Petit Biscuit;Sunset Lover;238;FALSE;2015;Dance/Electronic;71;;;;;;;;
1582;Shawn Mendes;Stitches;207;FALSE;2015;pop;78;;;;;;;;
1583;Flo Rida;I Don't Like It, I Love It (feat. Robin Thicke & Verdine White);224;FALSE;2015;hip hop, pop;67;;;;;;;;
1584;Selena Gomez;The Heart Wants What It Wants;227;FALSE;2014;pop;64;;;;;;;;
1585;Jack Ü;Where Are Ü Now (with Justin Bieber);250;FALSE;2015;pop, Dance/Electronic;74;;;;;;;;
1586;Ellie Goulding;On My Mind;213;FALSE;2015;pop, rock, Dance/Electronic;0;;;;;;;;
1587;Bryson Tiller;Don't;198;TRUE;2015;hip hop, pop, R&B;78;;;;;;;;
1588;Rich Homie Quan;Flex (Ooh, Ooh, Ooh);177;TRUE;2015;hip hop, pop;1;;;;;;;;
1589;Joel Adams;Please Don't Go;211;FALSE;2015;R&B;71;;;;;;;;
1590;Zedd;I Want You To Know;239;FALSE;2015;hip hop, pop, Dance/Electronic;0;;;;;;;;
1591;Jonas Blue;Fast Car;212;FALSE;2015;pop, Dance/Electronic;67;;;;;;;;
1592;BØRNS;Electric Love;218;FALSE;2015;rock, pop;0;;;;;;;;
1593;Sigala;Easy Love;230;FALSE;2018;pop, Dance/Electronic;66;;;;;;;;
1594;Justin Bieber;Sorry;201;FALSE;2015;pop;80;;;;;;;;
1595;Ariana Grande;One Last Time;197;FALSE;2014;pop;79;;;;;;;;
1596;Little Mix;Black Magic;212;FALSE;2015;pop;1;;;;;;;;
1597;One Direction;Perfect;230;FALSE;2015;pop;77;;;;;;;;
1598;Years & Years;Shine;256;FALSE;2015;pop, Dance/Electronic;55;;;;;;;;
1599;Meghan Trainor;Lips Are Movin;183;FALSE;2015;pop;70;;;;;;;;
1600;Nicky Jam;El Perdón - Forgiveness;207;FALSE;2017;latin;51;;;;;;;;
1601;The Weeknd;Starboy;230;TRUE;2016;pop, R&B;0;;;;;;;;
1602;Drake;One Dance;174;FALSE;2016;hip hop, pop, R&B;84;;;;;;;;
1603;Justin Bieber;Love Yourself;234;FALSE;2015;pop;0;;;;;;;;
1604;The Chainsmokers;Closer;245;FALSE;2016;pop, Dance/Electronic;83;;;;;;;;
1605;Adele;Hello;296;FALSE;2015;pop, R&B;1;;;;;;;;
1606;Desiigner;Panda;247;TRUE;2016;hip hop, pop;70;;;;;;;;
1607;Burak Yeter;Tuesday (feat. Danelle Sandoval);242;FALSE;2016;Dance/Electronic;72;;;;;;;;
1608;Sia;Cheap Thrills (feat. Sean Paul);225;FALSE;2016;pop;67;;;;;;;;
1609;OneRepublic;Wherever I Go;170;FALSE;2016;pop;70;;;;;;;;
1610;Rihanna;Work;219;TRUE;2016;hip hop, pop, R&B;75;;;;;;;;
1611;Coldplay;Hymn for the Weekend;258;FALSE;2015;rock, pop;82;;;;;;;;
1612;Justin Bieber;Sorry;201;FALSE;2015;pop;80;;;;;;;;
1613;Justin Timberlake;"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")";236;FALSE;2016;pop;76;;;;;;;;
1614;WILLOW;Wait a Minute!;197;FALSE;2015;pop, R&B, Dance/Electronic;86;;;;;;;;
1615;Desiigner;Tiimmy Turner;240;TRUE;2016;hip hop, pop;67;;;;;;;;
1616;G-Eazy;Me, Myself & I;251;TRUE;2015;hip hop, pop;77;;;;;;;;
1617;David Guetta;This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016);207;FALSE;2016;hip hop, pop, Dance/Electronic;68;;;;;;;;
1618;Astrid S;Hurts So Good;209;FALSE;2016;rock, pop, Dance/Electronic;0;;;;;;;;
1619;Lil Wayne;Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors);243;TRUE;2016;hip hop, pop;75;;;;;;;;
1620;Twenty One Pilots;Heathens;196;FALSE;2016;rock;80;;;;;;;;
1621;Future;Low Life (feat. The Weeknd);314;TRUE;2016;hip hop, pop;74;;;;;;;;
1622;Galantis;No Money;189;FALSE;2016;pop, Dance/Electronic;67;;;;;;;;
1623;The Chainsmokers;Don't Let Me Down;208;FALSE;2016;pop, Dance/Electronic;79;;;;;;;;
1624;Tinie Tempah;Girls Like (feat. Zara Larsson);196;TRUE;2016;hip hop, pop, Dance/Electronic;62;;;;;;;;
1625;Alok;Hear Me Now;193;FALSE;2016;pop, Dance/Electronic;51;;;;;;;;
1626;Jon Bellion;All Time Low;218;TRUE;2016;hip hop, pop;70;;;;;;;;
1627;Cheat Codes;Sex;228;FALSE;2016;pop, Dance/Electronic;0;;;;;;;;
1628;Meghan Trainor;NO;214;FALSE;2017;pop;69;;;;;;;;
1629;Dua Lipa;Hotter Than Hell;188;FALSE;2017;pop;65;;;;;;;;
1630;Martin Garrix;In the Name of Love;196;FALSE;2016;pop, Dance/Electronic;76;;;;;;;;
1631;Alan Walker;Faded;212;FALSE;2018;Dance/Electronic;78;;;;;;;;
1632;Tove Lo;Cool Girl;198;TRUE;2016;pop, Dance/Electronic;0;;;;;;;;
1633;DJ Snake;Let Me Love You;206;FALSE;2016;hip hop, pop, Dance/Electronic;81;;;;;;;;
1634;Calvin Harris;This Is What You Came For (feat. Rihanna);222;FALSE;2016;hip hop, pop, Dance/Electronic;79;;;;;;;;
1635;Mike Posner;I Took A Pill In Ibiza - Seeb Remix;198;TRUE;2016;hip hop, pop, Dance/Electronic;77;;;;;;;;
1636;Kevin Gates;2 Phones;240;TRUE;2016;hip hop, pop;69;;;;;;;;
1637;Rihanna;Needed Me;192;TRUE;2016;hip hop, pop, R&B;80;;;;;;;;
1638;Ariana Grande;Side To Side;226;TRUE;2016;pop;0;;;;;;;;
1639;Marshmello;Alone;274;FALSE;2016;pop, Dance/Electronic;71;;;;;;;;
1640;Shawn Mendes;I Know What You Did Last Summer;224;FALSE;2015;pop;73;;;;;;;;
1641;Selena Gomez;Same Old Love;229;FALSE;2015;pop;69;;;;;;;;
1642;Calvin Harris;My Way;219;FALSE;2016;hip hop, pop, Dance/Electronic;74;;;;;;;;
1643;Fitz and The Tantrums;HandClap;193;FALSE;2016;pop, rock;64;;;;;;;;
1644;Twenty One Pilots;Ride;215;FALSE;2015;rock;80;;;;;;;;
1645;Flo Rida;My House;192;FALSE;2015;hip hop, pop;76;;;;;;;;
1646;Ariana Grande;Dangerous Woman;236;FALSE;2016;pop;0;;;;;;;;
1647;Anne-Marie;Alarm;206;TRUE;2016;pop, Dance/Electronic;57;;;;;;;;
1648;Charlie Puth;We Don't Talk Anymore (feat. Selena Gomez);218;FALSE;2016;pop;79;;;;;;;;
1649;AlunaGeorge;I'm In Control;209;FALSE;2016;pop, Dance/Electronic;0;;;;;;;;
1650;Enrique Iglesias;DUELE EL CORAZON (feat. Wisin);200;FALSE;2016;pop, latin;68;;;;;;;;
1651;MNEK;Never Forget You;213;FALSE;2015;Dance/Electronic;45;;;;;;;;
1652;Mike Perry;The Ocean (feat. Shy Martin);183;FALSE;2016;pop, Dance/Electronic;70;;;;;;;;
1653;Drake;Hotline Bling;267;FALSE;2016;hip hop, pop, R&B;0;;;;;;;;
1654;Ariana Grande;Into You;244;FALSE;2016;pop;3;;;;;;;;
1655;Shawn Mendes;Treat You Better;188;FALSE;2017;pop;82;;;;;;;;
1656;Tory Lanez;Say It;238;TRUE;2016;hip hop, pop, R&B;73;;;;;;;;
1657;Coldplay;Adventure of a Lifetime;264;FALSE;2015;rock, pop;76;;;;;;;;
1658;Kungs;This Girl - Kungs Vs. Cookin' On 3 Burners;196;FALSE;2016;pop, Dance/Electronic;0;;;;;;;;
1659;SAYGRACE;You Don't Own Me (feat. G-Eazy);201;FALSE;2016;pop, R&B;69;;;;;;;;
1660;X Ambassadors;Renegades;195;FALSE;2015;hip hop, rock, pop;75;;;;;;;;
1661;DNCE;Cake By The Ocean;219;TRUE;2016;pop;79;;;;;;;;
1662;99 Souls;The Girl Is Mine;217;FALSE;2016;Dance/Electronic;55;;;;;;;;
1663;Illy;Papercuts (feat. Vera Blue);256;FALSE;2016;hip hop, pop, Dance/Electronic;51;;;;;;;;
1664;Kiiara;Gold;226;FALSE;2015;rock, pop, Dance/Electronic;55;;;;;;;;
1665;Kygo;Stole the Show;223;FALSE;2016;pop, Dance/Electronic;0;;;;;;;;
1666;Fifth Harmony;Work from Home (feat. Ty Dolla $ign);214;FALSE;2016;pop;75;;;;;;;;
1667;Drake;Pop Style;213;TRUE;2016;hip hop, pop, R&B;63;;;;;;;;
1668;ZAYN;PILLOWTALK;204;TRUE;2016;pop, Dance/Electronic;59;;;;;;;;
1669;Alessia Cara;Here;199;FALSE;2016;pop, R&B;66;;;;;;;;
1670;DJ Snake;Middle;221;FALSE;2016;hip hop, pop, Dance/Electronic;0;;;;;;;;
1671;Sigala;Sweet Lovin' - Radio Edit;202;FALSE;2015;pop, Dance/Electronic;46;;;;;;;;
1672;Drake;Jumpman;206;TRUE;2015;hip hop, pop, R&B;72;;;;;;;;
1673;Charlie Puth;Dangerously;199;FALSE;2016;pop;62;;;;;;;;
1674;Nick Jonas;Close;234;FALSE;2016;pop;69;;;;;;;;
1675;Jonas Blue;Perfect Strangers;197;FALSE;2016;pop, Dance/Electronic;0;;;;;;;;
1676;Major Lazer;Cold Water (feat. Justin Bieber & MØ);185;FALSE;2016;hip hop, pop, Dance/Electronic;0;;;;;;;;
1677;The Chainsmokers;Roses;227;FALSE;2015;pop, Dance/Electronic;73;;;;;;;;
1678;Tory Lanez;LUV;229;TRUE;2016;hip hop, pop, R&B;0;;;;;;;;
1679;P!nk;"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")";215;FALSE;2016;pop;68;;;;;;;;
1680;Bryson Tiller;Don't;198;TRUE;2015;hip hop, pop, R&B;78;;;;;;;;
1681;Steve Aoki;Just Hold On;199;FALSE;2016;hip hop, pop, Dance/Electronic;63;;;;;;;;
1682;Clean Bandit;Tears (feat. Louisa Johnson);226;FALSE;2016;pop, Dance/Electronic;60;;;;;;;;
1683;Jonas Blue;Fast Car;212;FALSE;2015;pop, Dance/Electronic;1;;;;;;;;
1684;Flume;Never Be Like You;233;TRUE;2016;Dance/Electronic;0;;;;;;;;
1685;Bastille;Good Grief;206;FALSE;2016;pop, rock;65;;;;;;;;
1686;Sia;The Greatest (feat. Kendrick Lamar);210;FALSE;2016;pop;68;;;;;;;;
1687;PARTYNEXTDOOR;Not Nice;203;FALSE;2016;hip hop, pop, R&B;62;;;;;;;;
1688;Garrett Nash;i hate u, i love u (feat. olivia o'brien);251;TRUE;2016;hip hop, pop;77;;;;;;;;
1689;Hilltop Hoods;1955;239;FALSE;2016;hip hop, pop;63;;;;;;;;
1690;Fifth Harmony;All In My Head (Flex) (feat. Fetty Wap);211;FALSE;2016;pop;62;;;;;;;;
1691;Daya;Sit Still, Look Pretty;202;FALSE;2016;rock, pop, Dance/Electronic;1;;;;;;;;
1692;Kent Jones;Don't Mind;198;TRUE;2016;hip hop;63;;;;;;;;
1693;Flume;Say It;263;TRUE;2016;Dance/Electronic;53;;;;;;;;
1694;Bryson Tiller;Exchange;195;TRUE;2015;hip hop, pop, R&B;76;;;;;;;;
1695;MØ;Final Song;236;FALSE;2016;pop, Dance/Electronic;66;;;;;;;;
1696;Beyoncé;Sorry;233;TRUE;2016;pop, R&B;67;;;;;;;;
1697;Little Mix;Shout Out to My Ex;246;FALSE;2017;pop;1;;;;;;;;
1698;The Lumineers;Ophelia;160;FALSE;2016;pop, Folk/Acoustic;0;;;;;;;;
1699;Frank Ocean;Pink + White;185;FALSE;2016;hip hop, pop, R&B;79;;;;;;;;
1700;Drake;Too Good;263;TRUE;2016;hip hop, pop, R&B;74;;;;;;;;
1701;Ed Sheeran;Shape of You;234;FALSE;2017;pop;84;;;;;;;;
1702;Sean Paul;No Lie;221;FALSE;2018;hip hop, pop;84;;;;;;;;
1703;Luis Fonsi;Despacito (Featuring Daddy Yankee);228;FALSE;2017;pop, latin;0;;;;;;;;
1704;Sam Smith;Too Good At Goodbyes;201;FALSE;2017;pop;79;;;;;;;;
1705;Clean Bandit;Rockabye (feat. Sean Paul & Anne-Marie);251;FALSE;2016;pop, Dance/Electronic;75;;;;;;;;
1706;Camila Cabello;Havana (feat. Young Thug);217;FALSE;2017;pop;1;;;;;;;;
1707;Imagine Dragons;Thunder;187;FALSE;2017;rock;1;;;;;;;;
1708;Maroon 5;Don't Wanna Know (feat. Kendrick Lamar);214;FALSE;2018;pop;68;;;;;;;;
1709;The Chainsmokers;Something Just Like This;247;FALSE;2017;pop, Dance/Electronic;83;;;;;;;;
1710;Ed Sheeran;Perfect;263;FALSE;2017;pop;85;;;;;;;;
1711;MGMT;Little Dark Age;300;FALSE;2018;rock;81;;;;;;;;
1712;Travis Scott;goosebumps;244;TRUE;2016;hip hop, Dance/Electronic;83;;;;;;;;
1713;Billie Eilish;Bored;181;FALSE;2017;pop, Dance/Electronic;84;;;;;;;;
1714;Future;Mask Off;205;TRUE;2017;hip hop, pop;79;;;;;;;;
1715;G-Eazy;Him & I;269;TRUE;2017;hip hop, pop;0;;;;;;;;
1716;Maroon 5;Cold (feat. Future);234;TRUE;2017;pop;0;;;;;;;;
1717;Rae Sremmurd;Swang;208;TRUE;2016;hip hop, pop;75;;;;;;;;
1718;Lil Peep;Save That Shit;232;TRUE;2017;hip hop;77;;;;;;;;
1719;A$AP Ferg;Plain Jane;174;TRUE;2017;hip hop, pop;74;;;;;;;;
1720;French Montana;Unforgettable;234;TRUE;2017;hip hop, pop;82;;;;;;;;
1721;21 Savage;Bank Account;220;TRUE;2017;hip hop;74;;;;;;;;
1722;Axwell /\ Ingrosso;More Than You Know;203;FALSE;2017;pop, Dance/Electronic;0;;;;;;;;
1723;ZAYN;Dusk Till Dawn (feat. Sia) - Radio Edit;239;FALSE;2017;pop, Dance/Electronic;77;;;;;;;;
1724;J Balvin;Mi Gente;189;FALSE;2017;latin;53;;;;;;;;
1725;Jax Jones;You Don't Know Me - Radio Edit;214;TRUE;2016;hip hop, pop, Dance/Electronic;1;;;;;;;;
1726;Rae Sremmurd;Black Beatles;292;TRUE;2016;hip hop, pop;75;;;;;;;;
1727;Zara Larsson;Ain't My Fault;224;FALSE;2017;pop, Dance/Electronic;67;;;;;;;;
1728;Travis Scott;BUTTERFLY EFFECT;191;FALSE;2017;hip hop, Dance/Electronic;0;;;;;;;;
1729;Ayo & Teo;Rolex;239;FALSE;2017;hip hop, pop;69;;;;;;;;
1730;Lil Uzi Vert;XO Tour Llif3;183;TRUE;2017;hip hop;81;;;;;;;;
1731;Imagine Dragons;Whatever It Takes;201;FALSE;2017;rock;80;;;;;;;;
1732;Rob $tone;Chill Bill (feat. J. Davi$ & Spooks);177;TRUE;2016;hip hop;76;;;;;;;;
1733;Jason Derulo;Swalla (feat. Nicki Minaj & Ty Dolla $ign);216;TRUE;2017;hip hop, pop;75;;;;;;;;
1734;G-Eazy;No Limit;245;TRUE;2017;hip hop, pop;0;;;;;;;;
1735;Playboi Carti;Magnolia;182;TRUE;2017;hip hop;77;;;;;;;;
1736;Chord Overstreet;Hold On;199;FALSE;2017;pop, Folk/Acoustic;80;;;;;;;;
1737;Jax Jones;Breathe;208;FALSE;2017;hip hop, pop, Dance/Electronic;58;;;;;;;;
1738;Imagine Dragons;Believer;204;FALSE;2017;rock;1;;;;;;;;
1739;Natti Natasha;Criminal;233;FALSE;2017;pop, latin;74;;;;;;;;
1740;Kendrick Lamar;HUMBLE.;177;TRUE;2017;hip hop;0;;;;;;;;
1741;Selena Gomez;Fetish (feat. Gucci Mane);186;FALSE;2017;pop;69;;;;;;;;
1742;Charlie Puth;Attention;211;FALSE;2017;pop;0;;;;;;;;
1743;Big Shaq;Man's Not Hot;186;FALSE;2017;pop, Dance/Electronic;62;;;;;;;;
1744;Anne-Marie;Ciao Adios;200;FALSE;2017;pop, Dance/Electronic;57;;;;;;;;
1745;Rag'n'Bone Man;Human;200;FALSE;2017;R&B;76;;;;;;;;
1746;blackbear;do re mi;212;TRUE;2017;hip hop, pop, Dance/Electronic;4;;;;;;;;
1747;Lil Pump;Gucci Gang;124;TRUE;2017;hip hop;64;;;;;;;;
1748;Taylor Swift;Look What You Made Me Do;212;FALSE;2017;pop;76;;;;;;;;
1749;Enrique Iglesias;SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox);208;FALSE;2017;pop, latin;70;;;;;;;;
1750;Kodak Black;Tunnel Vision;268;TRUE;2017;hip hop;51;;;;;;;;
1751;Kendrick Lamar;DNA.;186;TRUE;2017;hip hop;0;;;;;;;;
1752;A Boogie Wit da Hoodie;Drowning (feat. Kodak Black);209;TRUE;2017;hip hop;0;;;;;;;;
1753;XXXTENTACION;Jocelyn Flores;119;TRUE;2017;hip hop;83;;;;;;;;
1754;Migos;Bad and Boujee (feat. Lil Uzi Vert);343;TRUE;2017;hip hop, pop;72;;;;;;;;
1755;Yo Gotti;Rake It Up (feat. Nicki Minaj);276;TRUE;2017;hip hop, pop;67;;;;;;;;
1756;Martin Garrix;Scared to Be Lonely;221;FALSE;2017;pop, Dance/Electronic;77;;;;;;;;
1757;Jonas Blue;Mama;182;FALSE;2017;pop, Dance/Electronic;51;;;;;;;;
1758;Martin Jensen;Solo Dance;175;FALSE;2016;pop, Dance/Electronic;0;;;;;;;;
1759;Taylor Swift;...Ready For It?;208;FALSE;2017;pop;73;;;;;;;;
1760;David Guetta;2U (feat. Justin Bieber);195;FALSE;2017;hip hop, pop, Dance/Electronic;67;;;;;;;;
1761;Migos;Slippery (feat. Gucci Mane);304;TRUE;2017;hip hop, pop;68;;;;;;;;
